x	y	extra
167.41273233946336	119.98081594915084	[]
165.57507534833502	121.17718922491191	[]
169.80827688662816	118.91294190358354	[]
165.45799992673992	120.76969864468865	[]
172.85971985822619	119.05795592812397	[]
165.58608551091098	120.39026516683985	[]
165.64083867783984	120.20415338919925	[]
165.67390024816498	120.05197318303622	[]
165.6052168473609	119.76498860199715	[]
165.6233774549947	119.64126191198963	[]
165.7607302084814	119.41910500118455	[]
167.104054834308	118.80617471734892	[]
168.02964803758354	118.26574338378106	[]
168.30864264020164	117.75716185885317	[]
168.41816419673376	117.76656272819343	[]
168.47533039081333	117.73189681639384	[]
168.57167475899783	117.68333697443724	[]
168.54225270353302	117.62417794674859	[]
168.65848728726806	117.66923584772873	[]
168.59627216077828	117.59857630824372	[]
168.70677402767103	117.67782193953369	[]
168.6233665351895	117.7112757901521	[]
168.57317757316756	117.79514079513078	[]
168.66202910663569	117.94979053188742	[]
168.69963371869727	118.20488868171792	[]
168.757467846952	118.3147959922179	[]
168.71963008847254	118.47971335675254	[]
168.83003979660577	118.6144678313253	[]
168.76270443373184	118.72773849980717	[]
168.75905873905657	119.11591226055141	[]
168.84930008727366	119.25662065520385	[]
168.8304056130043	119.38321929625278	[]
169.06537203522504	119.69824874755382	[]
169.04202020808796	119.9946442101819	[]
169.12757234495365	120.18828523175348	[]
169.13056446323242	120.29926285096343	[]
169.22389451443567	120.49384202099738	[]
169.3742127853703	120.63465792398802	[]
169.45181802103878	120.73781407626561	[]
169.73801053036328	120.9929826862901	[]
169.79340171974522	120.98939428874735	[]
169.89731235042734	120.95220017094016	[]
170.12978813418871	120.96525993317294	[]
170.32773660525964	121.07837069950607	[]
170.52257595687692	121.25312370028124	[]
170.6910273160173	121.2920825108225	[]
170.8817085483652	121.28843762176095	[]
171.14944468192343	121.01526677700585	[]
171.43839052250033	120.97415854329094	[]
171.69926124792013	120.95674876871881	[]
172.19669049792532	121.09184955739971	[]
172.31723893238927	121.28877856865195	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
187.23737902168273	127.6618006421828	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
191.63237699585855	129.50696550599977	[]
191.83503123489055	129.63346311989545	[]
194.05279400597905	127.9760937070254	[]
192.57839912827313	130.02133361065074	[]
192.9234274413457	130.21315741035858	[]
0.0	0.0	0
193.57442490570324	130.68155964780732	[]
193.80424280423279	130.48827777087646	[]
195.01732744981246	130.78613397970437	[]
0.0	0.0	0
0.0	0.0	0
193.95636570103656	131.76092107474085	[]
0.0	0.0	0
199.15129400711925	134.5137399771167	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
263.46499191761484	67.83629825968069	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
189.41958563312798	156.05476701574264	[]
0.0	0.0	0
188.34976165562915	155.87294046357616	[]
189.64711017574692	153.2563661804335	[]
187.22045302108353	154.53830730451025	[]
188.66346123258307	154.07932404072884	[]
185.85230382126755	153.91462150888358	[]
185.13519446095682	153.09778082518577	[]
184.49858660455487	152.5516404347826	[]
183.7201186956522	152.04957004140786	[]
182.99820541118845	151.5465426114978	[]
182.19514437778625	150.8479274627436	[]
181.51441795268653	150.36228507235433	[]
187.31898004729376	147.26643143983185	[]
186.24250753650452	147.78492444952073	[]
179.1099416739873	148.47377769155685	[]
178.17937565803865	147.90449414145098	[]
184.1623681605665	145.57188953246308	[]
176.44262316135197	146.76592424817866	[]
175.54644449419567	146.3675769272684	[]
180.82939388625593	143.9699942022117	[]
172.57473463768116	144.72453173913044	[]
171.7433194180617	144.2947372520214	[]
170.74738910043965	143.8191961120505	[]
178.90890117748026	139.13073433916924	[]
176.8884653591921	141.92006202356362	[]
175.1756683172768	141.929521881824	[]
166.57976357975357	142.16662116661115	[]
165.513853470678	141.45717154349248	[]
167.87599757212604	141.4883366755437	[]
162.2660806683695	139.88623818220518	[]
160.7998823268433	139.77264538674325	[(165.2410100234527, 150.58816872792514)]
159.883558015499	139.3000414169023	[]
157.67315018889948	138.91712769075664	[(161.46918645461335, 151.00502278656617)]
162.27331265367008	150.37005022176325	[]
150.50961960960962	136.96377376376375	[]
149.04515831573653	136.43842126194068	[]
148.3630210062893	135.9916570125786	[]
146.80486359005215	135.7799939550742	[(146.4273661200085, 145.85149295035976)]
145.7119047997609	135.35127519226938	[]
144.7135837320434	135.07496358154987	[]
144.07378828484502	134.7401697261837	[]
142.51874422636382	134.4353623587653	[(145.68921533132152, 143.78996347667547)]
141.46217530849825	133.93801931315483	[]
140.40836020730885	133.63370009738694	[]
139.5440306481216	133.2270437443839	[]
138.4570222822051	132.94202656669523	[]
137.51530745042493	132.690189414542	[(135.85469480261037, 144.70720746552084)]
136.46834661694342	132.28108702411106	[(141.3464705027874, 141.54027506784476)]
134.58584356271217	131.626214238921	[]
133.57606711147722	131.20081541826835	[]
132.54227822845726	130.94153365386362	[]
131.45949607753602	130.53183917002417	[]
130.43301347686548	130.2286807675849	[]
129.33939261720488	129.938983400943	[]
128.53108643480562	129.47598637309352	[]
127.46868300246392	129.07119972192888	[]
126.47550148099607	128.81206766710355	[]
125.39722496953873	128.43047127067015	[]
124.25122023513138	128.2762029460581	[]
123.26898860593512	128.01148342995168	[]
122.35874749037721	127.82295072363357	[]
121.44442620064396	127.48874072360616	[]
120.40744570155336	127.28453593158476	[]
119.47253561171789	127.04784676234019	[(116.34949647602969, 141.06706708557562)]
118.5680732677099	126.89391880026922	[]
117.6771746930377	126.64408491391619	[]
116.9050444198391	126.556201424069	[]
114.66585463625154	126.46840293053843	[]
111.65583191780823	126.36424679060666	[]
110.28049384478	125.98831979055042	[]
109.70459937198068	125.8404286795491	[]
108.92344536595164	125.70138382501808	[]
107.58137200716847	125.46723421346076	[]
107.10280776179056	125.27331135891286	[]
106.43232509985002	125.2213376501697	[]
105.84346702355629	124.9510853958875	[]
105.32987603624902	124.92790598108748	[]
104.7878674777309	124.85303390998594	[]
104.37409887843876	124.77373834861666	[]
103.75540961013645	124.72772929824562	[]
103.10347431062544	124.59591792838874	[]
102.7102184775752	124.57543887914453	[]
102.03587644976373	124.16462383530869	[]
101.70027077619267	124.07479140819144	[]
101.08636140330641	123.82123260668973	[]
100.77144956889916	123.60485988452656	[]
100.29633178634242	123.30734348627361	[]
99.96168353794472	123.13499244006717	[]
99.66469752378777	123.09714024282559	[]
99.3632121833068	122.93125099764991	[]
99.27022696252466	122.6187325003793	[]
99.10088719298246	122.12712736237143	[]
98.95409318154219	121.87622432908317	[]
98.61685004221317	121.14948987336048	[]
98.55689667872211	120.95487738999395	[]
99.04388541179993	119.38058801737046	[]
99.92577385690157	117.34585676800245	[]
100.25804189420458	116.31163971606378	[]
100.28702982651797	116.18510913258983	[]
100.3288024266913	115.81806587624105	[]
100.2423571354769	115.59088053743542	[]
100.2332277263969	115.4576593256262	[]
100.07649878576952	115.23357535189481	[]
99.90164051838178	115.14829487924933	[]
99.89508871007183	114.947969651536	[]
99.60125395300622	114.71873840359365	[]
99.45735651644057	114.71971567946655	[]
99.41255578754578	114.70429876678877	[]
99.30189246097338	114.77862952861952	[]
99.16519027288665	114.85647771857612	[]
99.02844025465602	114.84037488027366	[]
98.99811088119112	114.89426706472197	[]
98.99234280194337	114.90041233811584	[]
98.90518636280349	115.04513139257902	[]
98.86925367185117	115.41789655077768	[]
98.79218027746104	115.5689191600152	[]
98.80176238095237	115.77418142857144	[]
98.64931475531996	116.13982716217254	[]
98.0666157699627	117.57723463271675	[]
96.46893403653375	120.89263642013812	[]
95.90971538535008	122.84609037616633	[]
95.51140444566572	123.46318872059794	[]
95.09791881548806	124.0165621318259	[]
94.9761847672458	124.51008990616522	[]
94.96386631039314	124.91171612967472	[]
94.78958046190056	125.29311091203294	[]
94.76562697129853	125.62256009909711	[]
94.81472650814716	126.027511290275	[]
94.65918767988252	126.44017152716592	[]
94.57036414384811	126.78022175611537	[]
94.56279388278388	127.35202465201465	[]
94.30949187289006	127.70916896081022	[]
94.34855802135908	128.17702704337648	[]
94.19413878787879	128.41609391608392	[]
94.04005942578863	128.8562391030673	[]
93.97474975394918	129.24278498726068	[]
93.86323365075906	129.5971626113169	[]
93.76458431457431	129.94604174603174	[]
93.67920033056647	130.33851298529197	[]
93.61754852832647	130.68266682656827	[]
93.52398408207344	130.9139768826494	[]
93.350894859078	131.2654677233996	[]
93.17304517151541	131.85208700101316	[]
93.0382261038216	132.2361181236108	[]
92.95937535286093	132.71937248115444	[]
92.87955578122754	133.0526907531982	[]
92.74436391652372	133.38187106346484	[]
92.76264169210923	133.67685368952914	[]
91.84538334762415	134.75592282600928	[]
90.5686000155565	136.62120926460187	[]
89.93126701459035	137.52694602693603	[]
89.7363284079602	137.99916913390794	[]
89.62183990051842	138.4725474807342	[]
89.60282453476161	138.73269921095007	[]
89.51572798641742	139.0259849352377	[]
89.48589045687058	139.20735356387078	[]
89.39225708917242	139.34923958934672	[]
89.30532340805314	139.70341390203404	[]
89.28451237947445	139.85889681978068	[]
89.21040603960397	140.01417391639163	[]
89.0884032259397	140.05411987195373	[]
89.1434577056635	140.02260887005647	[]
89.24442225165564	139.95413527593817	[]
89.33032487960486	139.92633228853674	[]
89.34665754881878	140.0219272470299	[]
89.4935235873276	139.96901177522872	[]
89.73731093355299	140.0773713399231	[]
89.81876895965596	140.05291463512867	[]
90.09151860017676	140.02455279692703	[]
90.30535712363955	140.0117047204759	[]
90.59530602595297	140.03704703703704	[]
91.10086054678007	139.9726709963548	[]
91.34656126140634	140.1724469296833	[]
91.88585383543375	140.21251916850036	[]
92.3564310667202	140.2310880967677	[]
92.83762023804788	140.27505807373515	[]
93.31665006384677	140.37723798616653	[]
94.03273268684455	140.4458483114297	[]
94.50536501785007	140.4706565688219	[]
95.17377378160691	140.52579068264342	[]
95.70216287379024	140.53144722430707	[]
96.31422413502109	140.56541084388186	[]
97.04743173112338	140.59149908182056	[]
97.45385766778193	140.67356507446038	[]
97.96457538762725	140.5623958000522	[]
98.57157881994895	140.64534019176648	[]
99.17688876407436	140.56147897093481	[]
100.25377344086021	140.8712384131639	[]
100.68283279953471	140.93984456119944	[]
101.31848507331378	141.071303580971	[]
101.79138574347039	141.03770071631754	[]
102.37074835963375	141.1506041944282	[]
103.48798920727744	141.22587094866796	[]
104.2373660988229	141.26051963652827	[]
105.09614517187804	141.28660286592864	[]
105.52192442320197	141.30245505137208	[]
106.33956296404277	141.3135830482669	[]
107.25651461617922	141.4413554709794	[]
108.12080451345754	141.48668184265009	[]
108.98341815928167	141.6531429299239	[]
109.82162635832522	141.73081168776372	[]
110.75772694816541	142.00001	[]
111.5417415680166	142.14058632398755	[]
112.60171207237055	142.27097732280905	[]
113.57407328868182	142.38265414676763	[]
114.53314915857605	142.4518546601942	[]
115.57677590776416	142.47623754102614	[]
116.43809777429468	142.81459986415882	[]
117.3975767189953	143.09008064364207	[]
118.33811551088449	143.36066895273584	[]
119.23953605394082	143.62091861482062	[]
120.12877100381026	143.75096256865064	[]
121.08480705282547	143.89343806394317	[]
121.96842131377214	143.96273799365582	[]
122.98752162481732	144.0381394008237	[]
124.04544337989755	144.24626823188984	[]
125.91172963488572	144.3798487634086	[]
126.88530451408545	144.44946410432672	[]
127.79174354735153	144.64801695559123	[]
128.80686483870969	144.6383164516129	[]
129.83730433272396	144.7140055311802	[]
130.7511750219298	144.85849410087718	[]
131.71670061794293	145.11880833025387	[]
132.83460725353555	145.27971212475234	[]
134.94681704651802	145.43587567575005	[]
136.04519134715025	145.5207008462867	[]
137.1067158247675	145.73604244528354	[]
138.1912081469783	146.08157103039235	[]
139.19373979052438	146.32413484183888	[(148.2975066977029, 160.81328791917693)]
140.42536744322962	146.45907924586487	[]
141.05967724039013	146.88935308663224	[]
142.621655021645	147.1210056709957	[]
152.29128725856697	147.86720741548402	[]
148.35202117729244	149.07773630340463	[]
156.85239898257447	148.2946137099494	[]
150.05577427255983	149.65098605893186	[(157.38774527625984, 161.59509748689075)]
150.62854267013338	150.0596979945738	[(163.93031504632367, 160.16079996648924)]
151.64149998822143	150.20385275618375	[]
152.25590904420548	150.56758765830347	[]
153.21453953398634	150.77442377263282	[]
160.74852346624695	149.5797581636936	[(158.63184432978076, 158.79216405944024)]
158.7516731143835	151.44850189433572	[]
155.17903502091414	151.9854081291353	[]
155.76574693034598	152.31162408321902	[]
157.14892153311717	153.05528250270186	[(167.25771748100527, 162.38024572959281)]
157.92634687779318	153.35476419941438	[]
158.60050132504222	153.64057502379853	[]
159.2527307711443	154.06686323383084	[]
159.87839260597528	154.35078428437353	[]
160.69539891476478	154.5902133845676	[]
161.96742112123974	154.21635761470677	[]
161.82012208461597	155.23838714105295	[]
162.56444809977	155.54105211277658	[]
163.5994981637876	156.09685900831732	[]
166.7998461998362	158.49542359541357	[]
168.68594068247302	159.71977619741497	[]
169.1388503626986	160.0765427343815	[]
169.55475452554745	160.51121060407752	[]
170.3470189772632	160.81610195402297	[]
170.8507132706321	161.2801320132181	[]
171.49814780260706	161.5110985390215	[]
177.56429190780707	159.2620670210498	[]
172.61523054432215	161.91025656599265	[]
173.2925374164754	161.97952202924424	[]
174.12823504098714	162.64182551471222	[]
174.68064459217103	163.0390684583549	[]
175.08877669285152	163.48233521602515	[]
175.49979133473278	163.56679037260562	[]
176.0294706171868	163.82237209458867	[]
176.28485848484848	163.91401966183574	[]
176.86429508887136	164.0709319858156	[]
177.21287425017766	164.53536891968727	[]
177.55532628532976	164.83868205024675	[]
178.01238514364005	164.99143579333509	[]
178.31833311928236	165.35688005950794	[]
178.70511767040398	165.59842608827194	[]
178.91010009009008	166.22559558558558	[]
179.4660693068953	166.0385952090032	[]
179.65097455809777	166.36824687752355	[]
179.90727749415362	166.68511523475445	[]
180.40132106321838	166.99983040229884	[]
180.59115093959733	167.04645295302015	[]
181.04354741496599	167.44191476190477	[]
182.7896654858649	168.84747841196256	[]
184.2910138143083	170.57243534189226	[]
184.83790008561172	170.76397943754026	[]
184.76538712218203	171.27433971518693	[]
185.27050850177065	171.15237538636154	[]
185.2388215134633	171.97976858867221	[]
185.49935530490086	172.12290562289562	[]
185.730717923113	172.52706110173463	[]
185.81300435028248	172.84238288135595	[]
185.96550423315222	173.20895099704506	[]
186.29624303918777	173.40365360945063	[]
186.42489329999046	173.52301657330665	[]
186.46640784946234	173.80646161290323	[]
186.53651057937427	174.01430123213595	[]
186.59929564533255	174.05271779032725	[]
186.7766689950134	174.04383431914076	[]
187.03120301276513	174.05932471350417	[]
187.16073635950931	174.22004284072247	[]
187.26316789473685	174.55839206627678	[]
187.3002518964683	174.25690404934687	[]
187.3654413782706	174.53925715494603	[]
187.38588752710226	174.687284147866	[]
187.4221082579761	174.6877179663339	[]
187.55485247374563	174.7612896577207	[]
187.46457924433992	174.84231128393608	[]
187.493143215617	174.86434195997646	[]
187.5728131418753	175.01915580265097	[]
187.44162986402603	175.11558788944723	[]
187.4320060376424	175.2329966270431	[]
187.41890483065953	175.23173905525846	[]
187.37821131030375	175.38823711931704	[]
187.31893638642194	175.4705053621472	[]
187.26749234357902	175.67264503431812	[]
187.26101347739692	175.7446697118728	[]
187.24292777711972	175.8057547438555	[]
187.16188654320985	175.93008407407407	[]
187.07608192254494	175.96997640980044	[]
186.98612931482575	176.03456404607206	[]
186.9333631098586	176.28617632057745	[]
186.39319492481934	176.8976862351103	[]
184.15099489194873	179.06484075157775	[]
182.1261561517088	181.91581994720755	[]
181.696838868234	182.79853378348824	[]
181.3266288373804	183.12179072111846	[]
180.93102877164205	183.42547017860394	[]
180.70169258299225	183.74325693042292	[]
180.5381000309823	184.19064240386365	[]
180.24313973614534	184.42884228339267	[]
179.9203904347826	184.67356072463767	[]
179.67284278926368	185.06711192237938	[]
179.16866401987352	185.23325299909666	[]
179.067649376745	185.3314519526254	[]
178.70238447888343	185.76392154613015	[]
178.4060608124607	186.04238364215817	[]
178.18158327586207	186.29320324712643	[]
177.87179101926884	186.5901414604718	[]
177.52967442953022	186.83195630872484	[]
177.31169715481914	187.06013827365047	[]
177.04389321690846	187.32107394411608	[]
176.8506988531043	187.45411628019323	[]
176.48551724637682	187.95170082125605	[]
175.91633818846466	189.89530740951346	[]
175.33476328363506	191.88570400070998	[]
174.72581217448953	192.62292169451075	[]
174.48863932483852	192.89683328997432	[]
174.31551944400107	193.25078591558037	[]
174.18090160684213	193.40273977045112	[]
173.9574174074074	193.77417225749556	[]
173.89180894179896	193.90794650793651	[]
173.55734618233618	194.1744223931624	[]
173.5097825657427	194.37163402274342	[]
173.45202952951618	194.4335652596538	[]
173.3254216599911	194.37384177570092	[]
173.32703222222221	194.51165444444445	[]
173.01428684667908	194.64193604416067	[]
172.93623879474197	194.66241341060484	[]
172.8342279759377	194.69410058740266	[]
172.64593236467235	194.75170159544157	[]
172.6072133520549	194.76260249353658	[]
172.456618811749	194.96422895861147	[]
172.28910026297086	194.82881241648897	[]
172.09446766146795	194.88519812230152	[]
171.950186366843	194.7931316931217	[]
171.74513399611683	194.63384637807783	[]
171.55274815812643	194.48064039267476	[]
171.10118791842476	194.2602948101266	[]
170.9427416644708	194.05798101449275	[]
170.73365689486977	193.81405058879886	[]
170.35767423357666	193.53337809176224	[]
169.95372814872596	193.38777217715375	[]
169.549871973775	193.11250137336094	[]
169.16474018332042	192.71607850847747	[]
168.73890890921584	192.62519251309797	[]
168.36443849820606	192.4657540628737	[]
168.07445274289603	192.38268823719582	[]
167.51596383570944	192.1647248676171	[]
167.21452476793246	191.72617033755273	[]
166.7495486680087	191.49925509310518	[]
166.85012355034064	193.84827310034484	[]
166.20735251147266	194.33926740508969	[]
165.6005246082337	194.41119857901725	[]
164.91919441472675	194.37222396731056	[]
164.38460645669292	194.33555790026247	[]
163.85316712187958	194.04406286343612	[]
163.21748967479675	193.88383113821138	[]
162.52566656565654	193.81641404040403	[]
161.90340907006572	193.52005168670834	[]
161.19300087854057	193.19948191550648	[]
160.44103686377363	192.95613780162137	[]
159.64225172002213	192.71600083076436	[]
158.85782990521326	192.35079988941547	[]
157.98421183918887	192.0603731219052	[]
157.1289842988829	191.64370971096008	[]
156.2432720817844	191.33551185873606	[]
155.340337415264	190.97464684574592	[]
154.48738490377212	190.68253501924556	[]
153.64599708487086	190.10263915129153	[]
151.73284310595724	189.12711322874034	[]
146.9975494975395	186.73246273245272	[]
146.95448252306457	186.73633838614788	[]
144.9604402727622	186.13491843898066	[]
147.26705380620828	187.24551333623438	[]
143.9844255844156	185.65095905094904	[]
141.86228417640808	186.71478151965994	[]
138.50165738871362	186.26261077111812	[]
137.22122785439	185.92110873169364	[]
136.09337695384184	185.5172755319745	[]
134.76429372352285	185.24373909698997	[]
133.6205302712052	184.68542580185414	[]
132.46257813634168	184.52702304077832	[]
131.262657119554	184.2218421976736	[]
129.9740120470829	183.74153166496075	[]
128.8404629427719	183.50543446433414	[]
127.6957385752906	183.14390024060557	[]
126.46542641459972	182.69040456879748	[]
125.33629853516018	182.37095499294782	[]
124.17844098047055	182.0617309891355	[]
123.1516098137431	181.60773966141156	[]
121.93098509273979	181.30797237413884	[]
120.90197078431372	180.9108238238573	[]
119.9462782655134	180.3898927075552	[]
118.92457517490718	180.06801859878834	[]
117.90642797811022	179.73001453338514	[]
116.92983797792924	179.33827679649465	[]
115.95619789521228	178.90515905149053	[]
114.86728319654148	178.37102561491804	[]
114.0182897767943	177.9528032781733	[]
113.09713643678161	177.45141485312897	[]
112.21332547732925	176.8823516873924	[]
111.29032029887684	176.64611698648392	[]
110.38877233864845	176.18692470513793	[]
109.57273899677604	175.9428635305645	[]
108.66079988941547	175.45858819905214	[]
107.85411773775849	174.9220038399648	[]
107.11910239062303	174.1726939664034	[]
106.20174630628942	173.68703766847793	[]
105.4317710062893	173.2290037106918	[]
104.7115055357143	172.89137904761904	[]
103.8376534108527	172.50946736434108	[]
103.02213718482707	172.232996240238	[]
102.22188307455329	171.86445855206406	[]
101.51418525773197	171.44962953853707	[]
100.80204918678213	170.86641869725446	[]
100.12490327966825	170.48610586534943	[]
99.47095467672544	170.04212355511117	[]
98.87461491125698	169.89102628981277	[]
98.19991357379618	169.57832615741577	[]
97.60950124070074	169.2059135277178	[]
97.10269817204302	168.94929315412188	[]
96.4326862246117	168.7431402270012	[]
96.16661727013543	168.42297269897838	[]
95.5580329226361	168.39638058261698	[]
95.2353110695503	168.20765639839271	[]
94.87926678447921	167.9849464046656	[]
94.53692039803613	167.73915314103687	[]
94.14029336540143	167.8332558748761	[]
93.79580526821269	167.5883210798782	[]
93.63231180806676	167.32656308298561	[]
93.15432565612943	167.09709067023667	[]
92.88522579430669	167.03978272727272	[]
92.68176841765276	166.94158663065224	[]
92.29381069196302	166.85588884975328	[]
92.12341282447882	166.4221126675633	[]
91.7449628936743	166.56136038133693	[]
91.46144901068014	166.62519268690275	[]
91.32088961404689	166.55246147537304	[]
90.99995479408192	166.06382804129402	[]
90.67583175159938	166.2864648863887	[]
