x	y	extra
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
431.8587572502026	278.5066674041912	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
416.3450371247739	304.5988044544906	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
420.5528914012568	311.7839383326647	[]
0.0	0.0	0
420.125973674376	312.48870724291123	[]
420.2064882552587	312.9895570383275	[]
0.0	0.0	0
419.45423189494346	313.2615465733922	[]
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
419.66391448186755	327.9428060438385	[]
419.1153978834225	328.86516421871016	[]
418.68433780391183	329.3888026054303	[]
418.4424342424242	330.76240103362386	[]
418.19448779111644	331.65907362545016	[]
418.0420232761952	333.737763129989	[]
417.66691042075735	332.35204366058906	[]
417.30226031986143	332.4962092925415	[]
417.3848040074906	333.0993358426966	[]
416.9025678562728	335.11336769386924	[]
416.4956785499058	333.26840924670427	[]
416.404064054054	333.70338837837835	[]
416.0045782287061	333.57811197465367	[]
415.64644095396926	334.5892917433845	[]
415.3638820829732	334.3550949899164	[]
415.1822904755765	334.383049679129	[]
415.22461417542377	334.59262594507493	[]
414.8131007039074	335.08605880801235	[]
414.63045825449285	335.2730252172416	[]
414.370868201276	335.65206460657197	[]
414.0642314160956	335.6879046661292	[]
413.4955709362389	336.0729182593489	[]
413.316514460665	336.99345417410103	[]
412.9079426761885	337.45109294776364	[]
412.7167558432304	337.5822876458168	[]
412.373504773058	338.70498551938596	[]
412.1548249583414	338.4298362610605	[]
411.9892823277756	339.14295946361636	[]
411.8371736593858	339.3919061696739	[]
411.48235997478565	339.79104630862327	[]
411.0475111113227	340.5804380180351	[]
410.60978609586874	340.52337802270574	[]
410.3995610662177	340.5566878900112	[]
410.08905619970193	340.83234979135614	[]
409.73842222879676	341.0072215384615	[]
0.0	0.0	0
409.0794265316045	341.11694378954314	[]
408.84928690848733	341.06265817449025	[]
408.1900613179379	340.4908544133426	[]
407.9022109229677	341.38085250384563	[]
407.3351215700108	340.43791512246884	[]
406.84508280731455	340.1507042092787	[]
405.85351353669313	340.0498000088417	[]
405.52769194512894	339.9548865127868	[]
0.0	0.0	0
404.36642826541936	338.85704715448435	[]
403.89195571084207	338.67338420740964	[]
402.52365457040884	337.2927198094788	[]
399.2517912291762	332.39131657645186	[]
398.50829313253007	329.6040762650602	[]
398.35665584285636	329.5925235862664	[]
397.4027650666468	328.5849165953124	[]
397.03892463885666	326.8460412862109	[]
396.38755375729284	326.62588514585764	[]
395.9176053079179	326.66726317693053	[]
396.4364564942623	330.35547038543893	[]
394.7195964608412	325.32947230467823	[]
394.2761614165841	324.96851987601934	[]
393.4545971139217	324.07392623132614	[]
392.55719289485575	323.278013797125	[]
392.02986546522123	323.13501451671175	[]
391.6278896771827	325.71749593788206	[]
390.81073830353245	325.54800631729415	[]
389.8174464342099	321.55808056565917	[]
389.14445300462177	321.31602226728864	[]
388.24429674016807	320.80265436277614	[]
386.81078560686797	318.0018256700217	[]
385.9535020260821	317.5179218548197	[]
385.4181344508347	318.47944126447794	[]
384.3333037403492	317.74602100684956	[]
383.28927527091656	317.5642301834862	[]
382.33535649632205	317.1260262601626	[]
381.32082610779355	316.30019373909045	[]
379.10694836907425	312.544161641239	[]
378.13460216159837	313.6255085911369	[]
376.96142304347825	312.51182159420284	[]
375.84987472717046	310.9762933350901	[]
374.6460392304983	310.31538242472266	[]
373.2152635811072	309.7971803093654	[]
371.9166680068585	308.476749755447	[]
370.1674593062967	308.36738815723936	[]
369.27665539153105	306.343020088532	[]
367.7299290641365	305.1894271257566	[]
366.39642249669043	303.4259763754302	[]
364.81321514078286	302.1070442391837	[]
363.5050237318771	300.44485894935167	[]
361.52464542174147	300.10192951671047	[]
359.8881056974725	298.8164290623191	[]
358.7497824633587	297.25051999592	[]
356.4789047117675	296.58949705732886	[]
355.20685154011346	294.64434195275345	[]
352.64621598757293	294.5260251886022	[]
351.3362541400864	293.1358374351196	[]
347.64430409111407	290.9998596466696	[]
345.97823996267994	289.7834943907351	[]
343.86375372601117	289.15628398878056	[]
341.7216516381253	288.146814835924	[]
340.7257401492875	287.2046784229908	[]
337.46126149369	286.6341215094284	[]
335.6417984780739	285.483787586701	[]
332.71103327624064	285.1824137476211	[]
331.6845357996211	283.295674772094	[]
326.6706605084273	281.59516252820725	[]
323.95128903062937	280.7263647627061	[]
321.8510272404235	280.05123235157157	[]
319.145785845249	279.274308296959	[]
317.61550655850533	291.00767961651917	[]
303.6797393174695	275.26947224034166	[]
301.28099938098933	274.2448429448329	[]
298.7647097768436	273.41671558928846	[]
296.2399746881653	272.80841733239856	[]
293.9883380513256	271.9539663525804	[]
291.97017217317136	271.3637412558873	[]
289.8583655048777	270.80918268465723	[]
288.23348690479725	269.90636675033414	[]
285.42384027752723	269.244549625288	[]
283.5803305367126	268.3259138389862	[]
281.56759907038605	267.6622013925561	[]
279.555188184682	266.88935829690877	[]
277.64469783691067	266.32395883857686	[]
275.5922023676012	265.79440252336445	[]
273.7286491073275	265.13316537599496	[]
269.53208359522625	263.8448633068125	[]
267.72262467457847	262.86934691249877	[]
265.4809486906014	262.34898038543344	[]
263.43603060707323	261.58661540239484	[]
261.5007199019877	260.9085700439681	[]
259.3316773513168	260.2468720201743	[]
257.47088246495167	259.5096057533687	[]
255.51292222387184	258.7393360449003	[]
253.4997630198931	257.98795288023706	[]
251.46437689396978	257.47785908855906	[]
249.21429095206346	256.9582961079627	[]
247.28154168117288	256.6659679651407	[]
245.18312468565276	256.0435417643439	[]
243.16955775624234	255.49324380478436	[]
241.45539186495736	255.0370082776288	[]
239.60398633342032	254.59917905942748	[]
237.84717570862665	254.17471774397728	[]
236.00740407188323	253.85971552305023	[]
234.07398687022575	253.6449765002347	[]
229.61576887779603	253.44259393361133	[]
223.424556652444	252.96980774528873	[]
221.23404056112224	252.52679273213093	[]
219.79480179666373	252.20698616373394	[]
218.34475928263248	251.87429005202205	[]
215.7818745601909	251.46314667407225	[]
214.50540480137323	250.95587071603728	[]
213.35068237163816	250.84204341483292	[]
212.17164664394676	250.64813560856865	[]
211.191915687895	250.3409190909091	[]
210.05538761124876	250.11862163151426	[]
209.07572092193445	249.9837287305037	[]
207.86918389906782	249.89082083252973	[]
206.91827547182294	249.5648944249313	[]
205.81263644293705	249.33245079495418	[]
204.8189534904035	249.05168666924158	[]
203.85954816447963	248.6118829558261	[]
202.7705630199751	248.21406567739513	[]
202.1093266725608	247.62044695233604	[]
201.364930541495	247.24242710810276	[]
200.60691492985342	246.87286445567835	[]
199.961809859386	246.70661495273805	[]
199.50194571093382	246.30117924761456	[]
198.99386345548618	245.66500387290657	[]
198.69182839402427	244.88742051976342	[]
198.4351756920078	244.06071175438598	[]
198.00213761804375	242.7817437159142	[]
197.71647577036006	242.2815159496214	[]
198.39725867724866	239.08383876382874	[]
200.37034756520026	234.77843732014566	[]
201.01028970356205	233.31636986931227	[]
201.16705302353222	232.81040537279137	[]
201.19120773407016	232.21978934913938	[]
201.0076153889613	231.73729813559322	[]
200.9158127762968	231.36596383369863	[]
200.7696803644381	231.12496303632514	[]
200.50228716330514	230.73132444569308	[]
200.32253903531642	230.38094545073872	[]
199.77700544405656	229.98734802733566	[]
199.61606142115815	229.93266715296616	[]
199.47264153758496	229.87798162953356	[]
199.0910225142207	230.080116704327	[]
199.1038014784615	230.26721244031208	[]
198.80140182109625	230.25659769254827	[]
198.60516013080314	230.37236953301314	[]
198.63530020780794	230.46131236740757	[]
198.49904197418599	230.8363647472377	[]
198.38705886960938	231.28253926119154	[]
198.19321582023	231.66262832120785	[]
197.96354370191742	232.07635395953417	[]
197.85865954041952	232.80464901327676	[]
197.52023331769317	234.88011532359286	[]
193.50789010774255	241.9229282188091	[]
192.4389261542656	246.01322900678812	[]
191.5323759449042	247.3563943857461	[]
190.96090025384365	248.66540650040756	[]
190.64437866534053	249.43867628777113	[]
190.55513667688408	250.1808580445025	[]
190.29350201851327	251.01387606215167	[]
190.20388487005008	251.70111575559966	[]
397.1132532432432	296.78640639639633	[(190.0190097363763, 252.56700807931307)]
189.76547577262568	253.21054528810092	[]
189.55711521362693	254.32837438923394	[]
189.5545695521767	254.9949417296418	[]
189.47034252413482	255.75181187809326	[]
189.2144057323716	256.62922221683755	[]
188.95840206179173	257.38780575651646	[]
188.7475971891456	258.1185984822248	[]
188.6347373888701	258.7881962247773	[]
188.39060213343012	259.7331683552055	[]
188.02782496355792	260.2439673107243	[]
187.883397415613	260.93332095445896	[]
187.7082666077042	261.9053166235143	[]
187.520172265766	262.3006482701576	[]
187.3899675039141	262.87949259151566	[]
187.03586590617147	264.1431357563064	[]
186.73889086508905	265.09244417398065	[]
186.62329449124368	265.85147804835924	[]
186.5085674572127	266.5747303082166	[]
186.09152083898726	267.28340492893517	[]
186.12321324753205	267.70029600424385	[]
184.3934083276737	269.8323209504509	[]
181.38212559432932	273.52460105779716	[]
183.37538408272863	270.4483353392366	[]
180.09659345464675	276.53653881867683	[]
181.32608693387053	272.73563250686544	[]
179.79253851949352	278.0532702661222	[]
179.7989008033599	278.4881462624739	[]
179.54257255501068	278.6460734800884	[]
179.52929859060404	279.2341397539149	[]
181.5770921870351	274.19069288806014	[]
179.17011805606077	280.150824878214	[]
179.16610862605177	280.5131459392196	[]
183.78348183748847	272.63644758519104	[]
179.03001923361032	280.53909303146526	[]
179.08717886977757	280.4052762313532	[]
179.3216064930887	280.4187535924629	[]
179.53534699556306	280.45840495739134	[]
179.65721455024226	280.5709144308686	[]
184.03307734759017	273.0999780817108	[]
183.12240519987026	274.42798778318326	[]
180.80421982874682	280.6170097558508	[]
181.23479351265658	280.60037037909103	[]
183.90211383440788	277.0057785782151	[]
182.77993619159	280.50492189770773	[]
186.97453401662318	276.6331403759543	[]
184.1385486106679	280.8433198289498	[]
185.4091932868313	280.923660580414	[]
186.41044433564636	280.9102472997515	[]
187.4453716352201	281.18245120864094	[]
188.53313200691923	281.23076481023224	[]
189.5823354395772	281.33984805942333	[]
190.78258998984256	281.51108160995426	[]
192.2283309549971	281.538535451894	[]
193.32728457351746	281.5444014161928	[]
194.58493155772373	281.72875644018666	[]
195.52825373484237	281.58777273241714	[]
196.4924692801126	281.7765030625377	[]
197.87688067982015	281.8108280659016	[]
198.78846735148804	281.85932769080034	[]
200.90385100194226	282.15241104480606	[]
201.91859448402374	282.30235807551196	[]
203.22109621928197	282.50471271805407	[]
204.1347879161478	282.67999339559975	[]
205.3324286789064	282.53845874609186	[]
207.8762427662193	282.8268822247168	[]
209.02646740657434	282.7776878127655	[]
210.62270785963167	283.2061324489796	[]
217.61606766265803	279.23890916743755	[]
213.40115354498948	283.0870130427659	[]
214.94917828366252	283.40039476209427	[]
216.60463098907132	283.4106925024535	[]
218.4478963826232	283.54692729323307	[]
220.17914005857293	283.8829306602768	[]
222.15486	284.29769333333326	[]
223.93378263045793	284.6898895260915	[]
225.8723723434021	285.1190410038879	[]
227.64877968667795	285.1054440225751	[]
229.7115381948615	285.29261927594257	[]
231.73993434893217	285.5566980899779	[]
233.59247029749625	285.95159558467907	[]
235.54717378252022	286.4164033874846	[]
237.23094736864226	287.11597469104663	[]
239.11858660848299	287.6093025204485	[]
240.87041498442366	288.12219573713895	[]
242.69294966188974	288.0429344164379	[]
244.6626192542814	288.4032153557843	[]
246.67003712246049	288.39338802568955	[]
248.61334469994364	288.74921992842377	[]
252.45969489341982	289.26289058215764	[]
254.39127910207318	289.33874193280207	[]
256.1675890126007	289.80660987605864	[]
258.2119192039801	289.7148731840796	[]
0.0	0.0	0
261.9090755363092	290.30084555741615	[]
263.9886577111473	290.6015937143708	[]
266.23614156602844	290.91129410126933	[]
270.42129006233836	291.47077116601133	[]
0.0	0.0	0
274.7390711287231	291.89480340175163	[]
277.0205372255834	292.35540109766634	[]
278.7594386023483	293.14408589776883	[]
280.8165145714493	293.61109075620146	[]
282.6727613373407	294.11883571370794	[]
285.175798369139	294.66754189374274	[]
0.0	0.0	0
0.0	0.0	0
298.8005207832009	299.4858215777525	[]
300.5171748163962	299.8473389685928	[]
301.5750977599043	300.5480175608532	[]
303.4160939834344	301.1990468872194	[]
304.9262204283054	301.7945669522035	[]
0.0	0.0	0
307.55387089438995	303.44043940106764	[]
309.1100425517026	303.80138613784766	[]
310.58477851035474	304.5073475262054	[]
312.43577125442584	304.8803843045017	[]
314.792019795209	306.47794115705904	[]
316.38332658687466	307.00292585397085	[]
317.18582671386395	308.20090976100096	[]
318.54418403236866	308.883409927352	[]
320.45597658711216	309.0561158074781	[]
321.3593118563357	310.1581415577078	[]
323.0875847001965	310.23002644407006	[]
324.14805271899536	311.05591212585546	[]
324.97669029908695	312.14684769157674	[]
328.4265981775815	320.4775179715477	[]
333.86878472497693	327.9613712962662	[]
337.6861241286983	319.9984124538309	[]
338.5915061636828	320.47743966751915	[]
339.7998549912807	321.5895167708669	[]
341.08916880604727	322.15297980660716	[]
342.2962558665629	322.88157216905483	[]
343.09956212629146	324.34267773092097	[]
344.2630316972994	324.51539274390103	[]
345.73388751519536	324.20034791938207	[]
346.28769512882934	325.51823546831673	[]
348.7913264339135	325.7437168413969	[]
349.94587410474253	325.67181794283596	[]
350.7637270104235	326.918506340652	[]
351.31659789106453	328.0170030227323	[]
352.37863404011904	327.8563692809008	[]
353.04686417372636	328.4637398091042	[]
353.9807748789318	328.733999590405	[]
354.9224251521293	329.05579451906397	[]
355.4761051131367	330.4792126333356	[]
356.2252941568081	331.47354282301086	[]
357.13105474196124	331.22310188694354	[]
357.5092550994022	332.33598479030536	[]
358.35663289794974	332.3426269085463	[]
359.0486787594465	333.18289571096375	[]
359.81291292977255	332.8942215768463	[]
360.2563988308613	334.0135884416127	[]
360.93452138629925	334.48574813830527	[]
361.47577243235077	334.9116537878893	[]
362.34154100910587	335.5042136377186	[]
365.88270388712886	337.8625701314091	[]
369.229994188587	341.7070915964735	[]
369.759502163308	342.3676913872612	[]
369.9151698770362	343.86605700699533	[]
370.4088263815298	344.18889808681627	[]
370.9014598995119	344.1399276954732	[]
371.35866919110595	344.62596840521365	[]
371.7344213683694	346.20510616562535	[]
372.0571633382245	346.53138686475904	[]
372.43304494365117	347.1689084242065	[]
372.6715615752596	347.6615943880294	[]
373.01438802111073	347.8425176452599	[]
373.1656734713036	348.3858067352802	[]
373.4480320107079	348.5014228494943	[]
373.6928312026104	348.69549647436855	[]
373.9240672365479	348.6423561022507	[]
374.26886754301717	348.96882252500995	[]
374.6372363319136	349.25697779496375	[]
374.78625656164036	349.44144535883964	[]
375.00236943775093	349.68128510040157	[]
375.21680545852394	349.43207542126186	[]
375.19819514564585	350.1094350419399	[]
375.32107493702387	349.6161449523594	[]
375.4548208657019	350.32785970804764	[]
375.3406245777641	350.29217629751264	[]
375.5135738162255	350.60235052317574	[]
375.52600130212323	350.9191964927091	[]
375.40889204338333	351.0881116557566	[]
375.4233479608206	351.2464751138875	[]
375.3383061124896	351.51376103391226	[]
375.22650605591093	351.5074742205606	[]
375.13155019068284	351.87040764359347	[]
375.0319862181724	352.2163212317435	[]
374.962858774472	352.33390856636345	[]
374.8862992502812	352.5588982070164	[]
374.6326980729246	352.7301016679469	[]
374.48530486592375	352.56066231771223	[]
374.266369800537	353.18044728423473	[]
374.0369383820993	353.64403069018755	[]
373.2418276763464	354.2439001104455	[]
368.74242731443377	359.6231619585429	[]
364.51731509558664	364.66056480539163	[]
363.7396183415713	366.2324395061902	[]
363.0432826245941	366.86710962821775	[]
362.4720068009785	367.35994696045907	[]
361.93329645100795	368.0835543037974	[]
361.308493110707	368.5105118998997	[]
360.8811603085341	369.06104155198506	[]
360.16575572754186	369.9760888976708	[]
359.6135335444212	370.52476063790294	[]
359.04830137107615	370.71781961654375	[]
358.44343358645966	371.1365729567759	[]
357.872842637923	371.7185774547983	[]
357.35973819303837	372.28776481902645	[]
356.685697212554	372.9176877831703	[]
356.0420074686457	373.47714726843856	[]
355.57980895345634	373.96645634168726	[]
354.9751384875183	374.4613490234948	[]
354.5358880375974	374.89198615772574	[]
354.00368511944134	375.32484461962514	[]
353.5043059482182	376.3655226344643	[]
352.3312531779651	380.11961333495896	[]
351.07266190853596	384.39472166985513	[]
350.1256871152059	385.70525240157747	[]
349.4467784062315	386.4729400086296	[]
349.0752114527295	386.89754716944725	[]
348.78518507958154	387.37522600727596	[]
348.45595994311714	387.8417392377701	[]
348.0852315852215	388.31769131768124	[]
347.7963519084108	388.74921178799485	[]
347.4626758473862	388.97845837395596	[]
347.2476492500342	389.1823009538798	[]
346.95009216926866	389.37406277093027	[]
346.8183182535339	389.39809481532143	[]
346.63774963391	389.617689910643	[]
346.3706594930118	389.8258070220151	[]
346.09460521198827	389.938058245614	[]
345.7849643551376	389.94917146155075	[]
345.5648608873852	390.1017574312532	[]
345.36695410333374	390.14696047073267	[]
345.15610855982527	390.0862612228971	[]
344.6988216377544	390.1263588594454	[]
344.36312428895695	389.9995106242197	[]
343.8270715405515	389.77798400715477	[]
343.31057590095594	389.3624539309501	[]
342.99071250265155	389.03650042041835	[]
342.4850938680625	388.61858480580884	[]
341.8377901733818	388.13170833355787	[]
341.05300260255547	387.61742761936785	[]
340.40709556149733	387.098116060606	[]
339.59532416400424	386.52508099751503	[]
338.7910812307521	386.00880583471803	[]
338.1028757018876	385.49039525077643	[]
337.26052046116763	385.3648473315807	[]
336.50281819073837	385.1412936818986	[]
335.72551807712347	384.6202549192287	[]
334.78806420054195	384.02925661246604	[]
333.817269978425	383.4977014778856	[]
334.2112739501687	388.4492919448049	[]
332.97676667547415	389.1509197548924	[]
331.4196404603225	389.21184381394846	[]
330.39613698412694	388.99052851851843	[]
329.3102804075155	388.89064095086957	[]
327.98052948051946	388.6633983915437	[]
326.8737929593414	388.2186594505035	[]
325.6246878082647	387.7900449214268	[]
324.2044343400669	387.45477515057627	[]
322.7905449794238	386.8802774897119	[]
321.3014432514332	386.3331385831285	[]
319.65854112860245	385.72881183863154	[]
318.11826998988363	385.02388455741016	[]
316.43343599307065	384.30226203448547	[]
314.7380408222609	383.53735543778424	[]
312.8105712925048	382.9411946634433	[]
311.1675869809229	382.22721256471146	[]
309.52489123515437	381.5081651860649	[]
307.79368526435417	380.63242427018474	[]
303.91547769602676	378.54438166140284	[]
300.41733755873025	376.8341401535519	[]
300.4436034911819	376.987245701062	[]
298.43680563146273	376.02874629991084	[]
295.94663696140185	375.0716894563432	[]
292.0280233784208	374.2277942452464	[]
285.7277487718711	374.465127574947	[]
277.53011943986195	372.8237561138965	[]
274.946839495732	372.03917505272216	[]
272.68180943700355	371.3267272287666	[]
270.16717518890425	370.5273931143396	[]
267.9014655886103	370.0281124224394	[]
265.4879866949152	369.3156526553672	[]
262.9289171990704	368.70366675452027	[]
260.4720491869748	368.01372892758775	[]
258.2095985634588	367.2321927057182	[]
255.90319118948824	366.3929214799446	[]
253.50055271980153	365.7804066161851	[]
251.34126715464342	364.9767026210488	[]
249.03344750533665	364.41866191181236	[]
246.6631025027657	363.7312839341332	[]
244.50859092524757	362.6601816185049	[]
242.45504285769505	361.69630741676326	[]
240.52719391381441	361.0699855762989	[]
238.33447632676862	360.3381585554333	[]
236.3655147383601	359.022704684796	[]
239.56335028743626	363.7169007433163	[]
232.62314395451358	358.34169253014056	[]
230.27457661592103	356.8660578973301	[]
228.59531984964508	356.2163860025031	[]
226.60824425370936	355.3303791330123	[]
225.01773963125618	353.8404921158444	[]
223.21153259379702	353.2267245561326	[]
