x	y	extra
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
257.82202623913196	248.3090564899044	[]
0	0	0
0	0	0
0	0	0
0	0	0
277.28487309165155	250.78658026176606	[]
0	0	0
0	0	0
0	0	0
0	0	0
274.73051286058416	259.6978921640068	[]
261.3306280940528	247.18302466983442	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
266.264824633029	249.5934460786623	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
265.86109783271473	241.71947206951592	[]
0	0	0
0	0	0
0	0	0
268.9433904165669	251.23199467799856	[]
0	0	0
255.7884771962342	244.8765423134255	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
262.2737767428944	237.65241117608625	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
274.32338914023956	225.584224235377	[]
267.0072478507505	227.78319536741898	[]
0	0	0
0	0	0
270.88093016238156	216.12202172755977	[]
0	0	0
0	0	0
329.09218927780796	78.40329434041008	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
282.5025001934858	220.44961112830006	[]
0	0	0
0	0	0
0	0	0
276.17661760336074	213.8600466026121	[]
286.81273279961835	219.92725807953005	[]
0	0	0
270.62369236120867	214.9429708807683	[]
0	0	0
0	0	0
0	0	0
290.49653287581697	210.25601	[]
0	0	0
285.5966336506777	211.6258114771528	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
286.5395009227026	200.89828812090585	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
301.63750444691243	203.60729565082187	[]
317.78350183984963	209.42891689209816	[]
315.06300927378356	214.3465967828613	[]
0	0	0
0	0	0
321.05965776963615	206.52572024553282	[]
0	0	0
324.02725027803865	211.90019160185358	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
336.87673934665986	211.87978864362753	[]
336.9687226004445	211.31516358750784	[]
0	0	0
0	0	0
342.21102274984685	214.86828014086075	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
351.86804401126045	214.99380524301966	[]
355.01441215725924	214.13244856100997	[]
348.26732321839074	215.4479985057471	[]
0	0	0
0	0	0
0	0	0
359.9379074267546	221.76758591965293	[]
0	0	0
0	0	0
0	0	0
0	0	0
361.0689035281837	221.416908631408	[]
0	0	0
365.8122537634632	216.906201369606	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
387.34588287891853	230.13225043715846	[]
0	0	0
0	0	0
0	0	0
0	0	0
394.0177309106745	232.83691755091007	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
404.93279198134786	237.9339064162121	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
431.9241645893719	252.280625942029	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
428.4555822891566	247.91165658634534	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
430.366776662319	266.473598104865	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
427.9019076897689	267.2908515841584	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
428.5268487454898	295.72357369691923	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
417.52534255086067	286.67391453834114	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
407.98455623814795	286.530732817387	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
394.4318488919263	273.0017413650446	[]
0	0	0
0	0	0
213.66147522084106	68.69850246231157	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
384.483146983137	260.52719102718095	[]
0	0	0
384.21231917674623	262.43334677935144	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
373.83417838589247	261.0174969830042	[]
0	0	0
0	0	0
0	0	0
369.0141577217289	258.78190742088657	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
350.71825645546716	259.0847001426227	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
333.4515251515151	239.89122651295563	[]
0	0	0
0	0	0
337.3875637218497	245.30415302905277	[]
0	0	0
0	0	0
331.1614465411436	244.11908252440722	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
298.61916681068465	245.78386228095584	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
307.3633425080465	240.48771322687134	[]
304.51323160148974	237.60638285330023	[]
243.67950239956565	348.1226348642779	[]
0	0	0
287.700165497402	242.9613632066598	[]
0	0	0
0	0	0
302.444392414515	242.85057989997674	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
268.47184538653806	238.57651419567932	[]
0	0	0
280.115696662707	256.11596063683754	[]
0	0	0
275.0248185001235	252.83401049419322	[]
0	0	0
0	0	0
0	0	0
0	0	0
261.65165100171095	240.7104470819723	[]
282.4128670238987	62.50829545257724	[]
0	0	0
268.6442352492041	252.767767423934	[]
249.35659717000382	242.1820446044297	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
272.8859188974031	229.6731475053214	[]
0	0	0
249.09312244055835	233.22005908728332	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
257.5365785372585	239.60879564857407	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
225.73169521874192	243.79265820088014	[]
259.7338251159289	248.88626414031916	[]
0	0	0
0	0	0
0	0	0
242.96711050614604	236.93023415039767	[]
0	0	0
0	0	0
232.00758490107407	251.7709917222536	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
222.96553644624947	246.7304756217824	[]
0	0	0
0	0	0
0	0	0
0	0	0
229.80042658776748	247.92865356498135	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
224.48409511859904	241.96380229913515	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
231.05923905136422	264.2425901857785	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
234.73601497600853	281.16993476749	[]
0	0	0
0	0	0
230.72101641675107	281.74046930428904	[]
0	0	0
0	0	0
245.76933243786175	272.51843015662234	[]
0	0	0
0	0	0
238.84358234017864	279.0888254078199	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
253.8722511831627	275.746938327645	[]
0	0	0
261.59276079031827	279.1102443203262	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
267.2059197825553	277.32595610513914	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
287.5419772919672	274.2203082202982	[]
0	0	0
0	0	0
283.6706891134403	273.3130354394584	[]
277.8613859416196	274.36915430320147	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
194.12041796118427	132.27657203584513	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
367.891097888036	291.38840051758683	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
387.7035185039209	312.4979731327019	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
389.7677561189304	330.090523788763	[]
0	0	0
0	0	0
0	0	0
129.6915522885572	212.2279727503508	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
407.15341550293186	301.87353277852947	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
413.12308822267266	334.41709903530995	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
147.11131952380953	210.99209333333332	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
337.24811700270817	151.1595744724479	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
397.90886631709327	334.71808046518026	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
391.3349992510603	344.7028163447795	[]
385.0543557856204	343.32373817721043	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
383.0449623462635	344.3314007606386	[]
0	0	0
383.25015235743916	347.6452281458282	[]
0	0	0
0	0	0
0	0	0
0	0	0
343.08929746447114	197.4713419611879	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
238.45020886604044	218.000686990776	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
264.4463497299218	225.74217827948172	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
356.48695540340105	350.6918141171205	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
243.86758357023876	229.42088729039423	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
307.6667265967645	336.49389356301174	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
267.8353691160221	317.6473166298342	[]
0	0	0
0	0	0
268.23479455012273	327.94269810002226	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
247.61344431017451	324.9368555712874	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
131.99951114736106	236.42403474309089	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
236.79538900718345	303.8872013083878	[]
0	0	0
0	0	0
231.3738120386777	315.5193964913784	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
229.32105407881372	205.66241097501523	[]
230.8035536595825	306.37490593641513	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
225.4162355590364	311.1054077170429	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
214.63884728747587	307.23456938290605	[]
0	0	0
0	0	0
0	0	0
217.22929772429924	314.83396461024006	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
204.12546837917125	301.35016584891815	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
213.68825379935492	307.8508793879064	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
214.64912135765405	324.159595807827	[]
0	0	0
218.88344472901505	324.4154539540339	[]
225.55331490405118	328.5519442065184	[]
125.89101932994062	259.1233348515691	[]
0	0	0
0	0	0
0	0	0
218.71214570944463	330.0243890615157	[]
0	0	0
0	0	0
292.02692844114097	235.93894129770993	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
230.6307060830056	345.8137361436601	[]
0	0	0
0	0	0
0	0	0
225.48799501471768	333.1643485960217	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
230.46495577395353	337.11079246840546	[]
0	0	0
235.33870731800766	334.40319174246207	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
248.08298447942877	347.6362719540294	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
246.70378382304682	247.6734922668181	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
282.19194705781894	376.77414190208987	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
284.65338763012176	268.60972365290297	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
244.0843000302115	287.6881016414904	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
338.72588104525425	320.9826780905976	[]
0	0	0
0	0	0
336.2059130394373	343.8837075634262	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
324.1248128635727	327.1021665396133	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
297.2266698973317	328.28059893213737	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
303.41320337244	327.64844401598566	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
280.87500298895054	321.03872501486336	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
241.75155285124072	316.5457145472151	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
236.90414807444375	316.5333979184861	[]
0	0	0
0	0	0
0	0	0
0	0	0
241.60207584447434	305.99793724634674	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
216.17112564017165	312.53102025666516	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
225.06224897501238	319.6442196694273	[]
0	0	0
0	0	0
0	0	0
225.0995365649658	315.0477041960371	[]
0	0	0
0	0	0
224.44819489205958	314.5438549819789	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
227.3356277422425	289.8369170487859	[]
0	0	0
0	0	0
0	0	0
0	0	0
226.32548373512287	290.87525831148184	[]
0	0	0
208.149199256871	292.9172870717251	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
213.32681871090574	273.63582910751717	[]
0	0	0
0	0	0
527.8901623942136	213.20160356385858	[]
0	0	0
0	0	0
0	0	0
0	0	0
212.1587980395147	276.4570587745585	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
221.9320133469855	266.5234388985775	[]
0	0	0
0	0	0
0	0	0
0	0	0
240.96896807253395	273.77190353943286	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
256.05777226891377	271.09828505135243	[]
0	0	0
0	0	0
0	0	0
266.40726824495454	272.92747229919	[]
0	0	0
0	0	0
268.8707520525602	275.6560509287682	[]
0	0	0
270.9645445552696	279.0323787569309	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
283.69765921640544	279.376135375125	[]
0	0	0
0	0	0
0	0	0
0	0	0
298.75439721474197	283.3711244356581	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
121.20164308310285	217.4858522231002	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
125.60407221879419	218.55149476667953	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
204.7210293955796	211.33199015336038	[]
0	0	0
359.49881414562844	305.5919357684471	[]
0	0	0
0	0	0
0	0	0
135.9209262145871	232.95130596142252	[(215.50087058519793, 208.25139649837442)]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
214.75906463474522	199.36442068139962	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
221.20946749927472	172.17252716468425	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
385.2425937476037	293.17270389479154	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
231.65805349908976	101.95497790265402	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
338.40911741144123	278.22811020227164	[]
0	0	0
0	0	0
333.3658711196084	263.6979808371571	[]
0	0	0
337.39257572982774	254.97133819582956	[]
331.8703662479573	256.32346571413007	[]
338.7321135151754	263.84842011476104	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
318.7787988815354	260.52419376351196	[]
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
307.80925191553274	255.1492118613418	[]
0	0	0
0	0	0
0	0	0
0	0	0
98.31710203402939	176.43710718999742	[]
